Compound_ID,SMILES,IC50_nM,pActivity,Measurements,Sources,Scaffold
BCRABL_006303,CCC1(CC)C(=O)C2=C3C1[C@H](C(=O)OC)C=C(C(=O)OC)C[C@H]3n1c(=O)n(-c3ccccc3)c(=O)n1[C@H]2C,22423.0,4.649306283075361,1,BindingDB,O=C1CC2CC=CCC3C2=C1Cn1c(=O)n(-c2ccccc2)c(=O)n13
BCRABL_006304,CCOC(=O)COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@H](O)CC(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,22500.0,4.647817481888637,1,BindingDB,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1
BCRABL_006305,O=C(Cn1cccc(NCc2ccc(Cl)c(Cl)c2)c1=O)NCCc1ccc(Cl)c(Cl)c1,22500.0,4.647817481888637,1,BindingDB,O=C(Cn1cccc(NCc2ccccc2)c1=O)NCCc1ccccc1
BCRABL_006306,[C]Oc1cc2oc3cc([O])c(O[C])c([C][C]=C([C])[C])c3c(=O)c2c([O])c1[C][C]=C([C])[C],22600.0,4.645891560852599,1,BindingDB,O=c1c2ccccc2oc2ccccc12
BCRABL_006307,O=C1C=C(c2ccc(O)cc2)C(=O)C(O)=C1c1ccc(O)cc1,22700.0,4.6439741428068775,1,BindingDB,O=C1C=C(c2ccccc2)C(=O)C=C1c1ccccc1
BCRABL_006308,O=C(Nc1cccc(S(=O)(=O)NC2=NCCC2)c1)c1cc(-c2ccco2)nc2ccccc12,22700.0,4.6439741428068775,1,BindingDB,O=C(Nc1cccc(S(=O)(=O)NC2=NCCC2)c1)c1cc(-c2ccco2)nc2ccccc12
BCRABL_006309,COc1ccccc1C(=O)N1CCN(C(=O)c2ccc(-c3cccc4[nH]nc(N)c34)cc2)CC1,22760.0,4.642827742276967,2,"BindingDB, ChEMBL",O=C(c1ccccc1)N1CCN(C(=O)c2ccc(-c3cccc4[nH]ncc34)cc2)CC1
BCRABL_006310,C/C=C\C=C\C(=O)Nc1cccc(C2=NOC3(C2)C[C@@H](C(N)=O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)c1,22800.0,4.642065152999546,1,BindingDB,O=C(C(c1ccccc1)c1ccccc1)N1CCC2(CC(c3ccccc3)=NO2)C1
BCRABL_006311,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)/C(=C/c1ccccc1Cl)NC(=O)c1ccccc1,22800.0,4.642065152999546,1,BindingDB,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C(=Cc1ccccc1)NC(=O)c1ccccc1
BCRABL_006312,Cc1cc(O)cc(O)c1C(=O)O[C@H]1[C@@H]2COC(/C=C/C=O)=CC2=CC(=O)[C@@]1(C)O,22900.0,4.640164517660112,1,BindingDB,O=C1C=C2C=COCC2C(OC(=O)c2ccccc2)C1
BCRABL_006313,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,23000.0,4.638272163982407,1,BindingDB,O=C(Nc1ccon1)c1cccc(C=Cn2cnc3c(NC4CC4)ncnc32)c1
BCRABL_006314,CN(C)CCNC(=O)[C@H](CC(C)(C)C)NC(=O)c1cccc(CNC(=O)c2ccc(OCCN(C)C)cc2)c1,23000.0,4.638272163982407,1,BindingDB,O=C(NCc1ccccc1)c1ccccc1
BCRABL_006315,CS(=O)(=O)c1ccc2nc(NC(=O)NCc3cccnc3)sc2c1,23000.0,4.638272163982407,1,BindingDB,O=C(NCc1cccnc1)Nc1nc2ccccc2s1
BCRABL_006316,Cc1ccc(NCc2nnc(SCC(=O)c3ccccc3)n2Cc2ccco2)c(C)c1,23000.0,4.638272163982407,1,BindingDB,O=C(CSc1nnc(CNc2ccccc2)n1Cc1ccco1)c1ccccc1
BCRABL_006317,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,23000.0,4.638272163982407,1,BindingDB,O=C(Nc1ccccc1)c1cccc(C=Cn2cnc3c(NC4CC4)ncnc32)c1
BCRABL_006318,COc1cc(/C=C/c2cc(OC)c(O)c(OC)c2)cc(OC)c1,23000.0,4.638272163982407,2,"BindingDB, ChEMBL",C(=Cc1ccccc1)c1ccccc1
BCRABL_006319,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,23000.0,4.638272163982407,1,BindingDB,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1
BCRABL_006320,CC(C)C(NC(=O)[C@@H]1C[C@H](n2nnc(O)c2O)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)P(=O)(Oc1ccccc1)Oc1ccccc1,23010.0,4.638083381331357,1,BindingDB,O=C(NCP(=O)(Oc1ccccc1)Oc1ccccc1)C1CC(n2ccnn2)CN1
BCRABL_006321,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(C)C)C(=O)O,23070.0,4.636952405478906,1,BindingDB,C1CCNC1
BCRABL_006322,O=C(Nc1cccc(S(=O)(=O)NC2=NCCCCC2)c1)c1cc(-c2ccco2)nc2ccccc12,23100.0,4.636388020107856,1,BindingDB,O=C(Nc1cccc(S(=O)(=O)NC2=NCCCCC2)c1)c1cc(-c2ccco2)nc2ccccc12
BCRABL_006323,CC1(C)CC[C@]2(C(=O)OC3CC3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)CC(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,23100.0,4.636388020107856,1,BindingDB,O=C(OC1CC1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2
BCRABL_006324,C=CCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@H](O)CC(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,23100.0,4.636388020107856,1,BindingDB,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1
BCRABL_006325,N#C/C(=C\c1ccc(O)cc1O)c1nc2ccccc2s1,23190.0,4.634699251362012,1,BindingDB,C(=Cc1nc2ccccc2s1)c1ccccc1
BCRABL_006326,N#CC1C(=S)N=C(N)C(c2nc(-c3ccccc3)cs2)C12CCCCC2,23200.0,4.634512015109101,1,BindingDB,S=C1CC2(CCCCC2)C(c2nc(-c3ccccc3)cs2)C=N1
BCRABL_006327,Cc1cc(NCCCCCCCNc2cc(C)nc3cc([N+](=O)[O-])ccc23)c2ccc([N+](=O)[O-])cc2n1,23200.0,4.634512015109101,1,BindingDB,c1ccc2c(NCCCCCCCNc3ccnc4ccccc34)ccnc2c1
BCRABL_006328,CC[C@H]1O[C@@H](NC(=S)NN=Cc2cccc(Cl)c2)[C@H](O)[C@@H](O)[C@@H]1O,23200.0,4.634512015109101,1,BindingDB,S=C(NN=Cc1ccccc1)NC1CCCCO1
BCRABL_006329,N=c1ccn(O)cc1CCc1ccccc1,23257.0,4.63344630712579,1,BindingDB,N=c1cc[nH]cc1CCc1ccccc1
BCRABL_006330,CC[C@H](NC(=O)c1ccccc1)C(=O)Nc1nc(-c2ccccc2)cs1,23300.0,4.632644078973981,1,BindingDB,O=C(CNC(=O)c1ccccc1)Nc1nc(-c2ccccc2)cs1
BCRABL_006331,CC1=C(C(=O)[C@H](C)c2ccccc2)C(c2ccccc2Cl)NC(=S)N1,23300.0,4.632644078973981,1,BindingDB,O=C(Cc1ccccc1)C1=CNC(=S)NC1c1ccccc1
BCRABL_006332,Cc1ccc(NS(=O)(=O)c2ccc(/[NH+]=N/[CH-]c3ccccc3OCC(=O)O)c([N+](=O)[O-])c2)c(C)c1,23300.0,4.632644078973981,1,BindingDB,O=S(=O)(Nc1ccccc1)c1ccc([NH+]=N[CH-]c2ccccc2)cc1
BCRABL_006333,[C]Oc1cc(-c2ccc([O])cc2)c(O[C])c(O[C][C]=C([C])[C])c1-c1ccc([O])cc1,23400.0,4.6307841425898575,1,BindingDB,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1
BCRABL_006334,CC(O)c1ccc(Nc2nc3c(C(N)=O)cc(F)cc3s2)cc1,23400.0,4.6307841425898575,1,BindingDB,c1ccc(Nc2nc3ccccc3s2)cc1
BCRABL_006335,CS(=O)(=O)Nc1cccc(-c2ccc3c(c2)Oc2ccc(OC(F)(F)F)cc2C(=O)N3)c1,23485.0,4.629209435480733,1,BindingDB,O=C1Nc2ccc(-c3ccccc3)cc2Oc2ccccc21
BCRABL_006336,O=C1Nc2cc(OC(F)(F)F)ccc2Oc2ccc(-c3cnn(CCO)c3)cc21,23485.0,4.629209435480733,1,BindingDB,O=C1Nc2ccccc2Oc2ccc(-c3cn[nH]c3)cc21
BCRABL_006337,O=C(Cc1cc(=O)[nH][nH]1)NN=CC=Cc1ccccc1,23500.0,4.628932137728264,1,BindingDB,O=C(Cc1cc(=O)[nH][nH]1)NN=CC=Cc1ccccc1
BCRABL_006338,O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)Nc2cccc(-c3ccc(N4CCCC4)nn3)c2)c1,23500.0,4.628932137728264,1,BindingDB,O=S(=O)(Nc1cccc(-c2ccc(N3CCCC3)nn2)c1)c1ccccc1
BCRABL_006339,CC1=NN(S(=O)(=O)CCc2ccc([N+](=O)[O-])cc2)C(c2ccccc2O)C1,23500.0,4.628932137728264,1,BindingDB,O=S(=O)(CCc1ccccc1)N1N=CCC1c1ccccc1
BCRABL_006340,O=C(CC1N=C2c3ccccc3N=C(SCc3ccc(Cl)cc3)N2C1=O)NCc1ccco1,23600.0,4.627087997029894,1,BindingDB,O=C(CC1N=C2c3ccccc3N=C(SCc3ccccc3)N2C1=O)NCc1ccco1
BCRABL_006341,Fc1ccc(CSc2nnc(COc3ccnc4ccccc34)o2)cc1,23690.0,4.625434939277235,1,BindingDB,c1ccc(CSc2nnc(COc3ccnc4ccccc34)o2)cc1
BCRABL_006342,C[C@H](NC(=O)c1ccccc1)C(=O)Nc1nc(-c2ccccc2)cs1,23700.0,4.6252516539898965,1,BindingDB,O=C(CNC(=O)c1ccccc1)Nc1nc(-c2ccccc2)cs1
BCRABL_006343,CCOC(=O)CN1C(=O)NC2NC(=O)NC21,23760.0,4.624153563690844,1,BindingDB,O=C1NC2NC(=O)NC2N1
BCRABL_006344,Cc1ccccc1C(=O)N=c1ccn(-c2nc3ccccc3nc2NS(=O)(=O)c2ccc(F)cc2)cc1,23800.0,4.623423042943488,1,BindingDB,O=C(N=c1ccn(-c2nc3ccccc3nc2NS(=O)(=O)c2ccccc2)cc1)c1ccccc1
BCRABL_006345,CCOc1ccc(C(=O)N/N=C/c2ccc(-c3ccc(S(=O)(=O)Nc4ncccn4)cc3)o2)cc1,23800.0,4.623423042943488,1,BindingDB,O=C(NN=Cc1ccc(-c2ccc(S(=O)(=O)Nc3ncccn3)cc2)o1)c1ccccc1
BCRABL_006346,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCN)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,23800.0,4.623423042943488,1,BindingDB,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CCC21
BCRABL_006347,COCCn1/c(=N/C(=O)c2cc(-c3cccs3)nc3ccccc23)sc2cc(S(N)(=O)=O)ccc21,23800.0,4.623423042943488,1,BindingDB,O=C(N=c1[nH]c2ccccc2s1)c1cc(-c2cccs2)nc2ccccc12
BCRABL_006348,O=C(COC(=O)c1ccc(Oc2ccccc2)cc1)Nc1nnc(-c2ccccc2)o1,23800.0,4.623423042943488,1,BindingDB,O=C(COC(=O)c1ccc(Oc2ccccc2)cc1)Nc1nnc(-c2ccccc2)o1
BCRABL_006349,CC1(C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)Cn6cc(COC(=O)Cc7ccc8ccccc8c7)nn6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,23900.0,4.621602099051862,1,BindingDB,O=C(Cc1ccc2ccccc2c1)OCc1cn(CC(=O)OC2CCC3C(CCC4C5CCC6(C(=O)OCc7ccccc7)CCCCC6C5=CCC34)C2)nn1
BCRABL_006350,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](OC(C)=O)[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,23900.0,4.621602099051862,1,BindingDB,O=C(NCCc1ccccc1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2
BCRABL_006351,COc1ccc(NC(=O)c2cc(Sc3nccn3C)c(F)cc2N)cc1,23900.0,4.621602099051862,1,BindingDB,O=C(Nc1ccccc1)c1cccc(Sc2ncc[nH]2)c1
BCRABL_006352,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)s2)cc1Nc1ncc(-c2cccnc2)s1,24000.0,4.619788758288394,1,BindingDB,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)s1
BCRABL_006353,Cc1ccc(C(=O)Nc2cc(N3CCN(C)CC3)cc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,24000.0,4.619788758288394,1,BindingDB,O=C(Nc1cccc(N2CCNCC2)c1)c1cccc(C=Cn2cnc3c(NC4CC4)ncnc32)c1
BCRABL_006354,Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)s1,24000.0,4.619788758288394,1,BindingDB,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)s1
BCRABL_006355,N[C@@H](CSC(c1ccccc1)(c1ccccc1)c1ccc(-c2ccccc2)cc1)C(=O)O,24000.0,4.619788758288394,1,BindingDB,c1ccc(-c2ccc(C(c3ccccc3)c3ccccc3)cc2)cc1
BCRABL_006356,COc1cc(/C=C/c2ccccc2O)cc(OC)c1,24000.0,4.619788758288394,2,"BindingDB, ChEMBL",C(=Cc1ccccc1)c1ccccc1
BCRABL_006357,Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)cn1,24000.0,4.619788758288394,1,BindingDB,O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1ccc(C(=O)Nc2ccccc2)nc1
BCRABL_006358,CCCCC1=CC2=CC(=O)C(C)(OC(=O)CC)C(=O)C2=CO1,24000.0,4.619788758288394,1,BindingDB,O=C1C=C2C=COC=C2C(=O)C1
BCRABL_006359,CS(=O)(=O)c1ccc2nc(NC(=O)NCc3cccs3)sc2c1,24000.0,4.619788758288394,1,BindingDB,O=C(NCc1cccs1)Nc1nc2ccccc2s1
BCRABL_006360,OCCN1CCN(c2ncnc3c2sc2nc(N4CCOCC4)c4c(c23)CCC4)CC1,24186.0,4.6164359514633055,1,BindingDB,c1nc(N2CCNCC2)c2sc3nc(N4CCOCC4)c4c(c3c2n1)CCC4
BCRABL_006361,C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC(=O)CC(C)(C)[C@@H]5CC[C@]43C)[C@H]12,24200.0,4.616184634019569,1,BindingDB,O=C1CCC2CCC3C4CCC5(C(=O)OCc6ccccc6)CCCCC5C4=CCC3C2C1
BCRABL_006362,CCOC(=O)C1=C(C)NC(SC)N(C)C1c1ccccc1,24200.0,4.616184634019569,1,BindingDB,C1=CC(c2ccccc2)NCN1
BCRABL_006363,CC1CCc2c(sc(NC(=O)COc3ccc(C=O)cc3)c2C#N)C1,24280.0,4.61475131759678,1,BindingDB,O=C(COc1ccccc1)Nc1cc2c(s1)CCCC2
BCRABL_006364,Cn1c(SCC(=O)N2c3ccccc3CCc3ccccc32)nnc1-c1cc2ccccc2cc1O,24500.0,4.610833915635467,1,BindingDB,O=C(CSc1nnc(-c2ccc3ccccc3c2)[nH]1)N1c2ccccc2CCc2ccccc21
BCRABL_006365,O=c1c(CO)cc(CO)cc(CO)c1O,24600.0,4.609064892896621,1,BindingDB,O=c1cccccc1
BCRABL_006366,C#CCn1/c(=N/C(=O)c2cc(-c3cccs3)nc3ccccc23)sc2cc(S(N)(=O)=O)ccc21,24600.0,4.609064892896621,1,BindingDB,O=C(N=c1[nH]c2ccccc2s1)c1cc(-c2cccs2)nc2ccccc12
BCRABL_006367,CC1(C)CC[C@]2(COC(=O)CCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6cn[nH]c6C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,24700.0,4.607303046740334,1,BindingDB,C1=C2C3CCCCC3CCC2C2CCC3Cc4[nH]ncc4CC3C2C1
BCRABL_006368,Cc1ccc(-n2c(SCC(=O)N3Cc4ccccc4CC3C(=O)O)nnc2-c2cccnc2)c(C)c1,24879.0,4.6041670798980165,1,BindingDB,O=C(CSc1nnc(-c2cccnc2)n1-c1ccccc1)N1CCc2ccccc2C1
BCRABL_006369,CCC(C)C(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)(C)C)P(=O)(Oc1ccccc1)Oc1ccccc1,24880.0,4.604149623981219,1,BindingDB,O=C(NCC(=O)N1CCCC1C(=O)NCP(=O)(Oc1ccccc1)Oc1ccccc1)OCc1ccccc1
BCRABL_006370,O=C(CCC(=O)Nc1ccccc1Br)N/N=C/c1c2ccccc2cc2ccccc12,25000.0,4.6020599913279625,1,BindingDB,O=C(CCC(=O)Nc1ccccc1)NN=Cc1c2ccccc2cc2ccccc12
BCRABL_006371,O=C(CCC(=O)Nc1cccc(Cl)c1)NN=Cc1c2ccccc2cc2ccccc12,25000.0,4.6020599913279625,1,BindingDB,O=C(CCC(=O)Nc1ccccc1)NN=Cc1c2ccccc2cc2ccccc12
BCRABL_006372,OC[C@H]1O[C@@]2(CC(c3cc4ccccc4o3)=NO2)[C@H](O)[C@@H](O)[C@@H]1O,25000.0,4.6020599913279625,1,BindingDB,c1ccc2oc(C3=NOC4(CCCCO4)C3)cc2c1
BCRABL_006373,CC(=O)NCCNP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,25000.0,4.6020599913279625,1,BindingDB,c1ncc2ncn(C3CCCO3)c2n1
BCRABL_006374,CCCOCc1nc2c(c(C)nn2-c2ccccc2)c(=O)[nH]1,25000.0,4.6020599913279625,1,BindingDB,O=c1[nH]cnc2c1cnn2-c1ccccc1
BCRABL_006375,CCOCc1nc2c(c(C)nn2-c2ccccc2)c(=O)n1CC(=O)OCC,25000.0,4.6020599913279625,1,BindingDB,O=c1[nH]cnc2c1cnn2-c1ccccc1
BCRABL_006376,CCOC(=O)Cn1c(CCl)nc2c(c(C)nn2-c2ccccc2)c1=O,25000.0,4.6020599913279625,1,BindingDB,O=c1[nH]cnc2c1cnn2-c1ccccc1
BCRABL_006377,CCOC(=O)c1ccccc1NC(=O)c1ccc2c(SCC(=O)O)c3c(nc2c1)CCCC3,25000.0,4.6020599913279625,1,BindingDB,O=C(Nc1ccccc1)c1ccc2cc3c(nc2c1)CCCC3
BCRABL_006378,CNc1ncnc2c1ncn2/C=C/c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1C,25000.0,4.6020599913279625,1,BindingDB,O=C(Nc1cccc(C=Cn2cnc3cncnc32)c1)c1ccccc1
BCRABL_006379,COC(=O)[C@@H]1CSC(c2ccccc2)=N1,25000.0,4.6020599913279625,1,BindingDB,c1ccc(C2=NCCS2)cc1
BCRABL_006380,CCOc1ccc(S(=O)(=O)N2CCCCC2)cc1-c1nnc2c(n1)c(C)nn2C,25000.0,4.6020599913279625,1,BindingDB,O=S(=O)(c1cccc(-c2nnc3[nH]ncc3n2)c1)N1CCCCC1
BCRABL_006381,CN(C)CCN1Cc2ccc3c4c(ccc(c24)C1)CN(CCN(C)C)C3,25000.0,4.6020599913279625,1,BindingDB,c1cc2c3c(ccc4c3c1CNC4)CNC2
BCRABL_006382,CS(=O)(=O)N1CCCC(NC(=O)[C@H](CCC2CCCCC2)NC(=O)c2ccc(CNC(=O)c3cnc4ccccn34)cc2)C1,25000.0,4.6020599913279625,1,BindingDB,O=C(NC(CCC1CCCCC1)C(=O)NC1CCCNC1)c1ccc(CNC(=O)c2cnc3ccccn23)cc1
BCRABL_006383,COc1cccc(S(=O)(=O)Nc2ccc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)cc2)c1,25000.0,4.6020599913279625,1,BindingDB,O=C(Nc1ccccc1)Nc1ccc(NS(=O)(=O)c2ccccc2)cc1
BCRABL_006384,COCc1nc2c(c(C)nn2-c2ccccc2)c(=O)n1Cc1ccccc1,25000.0,4.6020599913279625,1,BindingDB,O=c1c2cnn(-c3ccccc3)c2ncn1Cc1ccccc1
BCRABL_006385,COCC1c2c(-c3ccncc3)c(-c3cccc(C)n3)nn2CC1(C)C,25000.0,4.6020599913279625,1,BindingDB,c1ccc(-c2nn3c(c2-c2ccncc2)CCC3)nc1
BCRABL_006386,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)s2)cc1Nc1ncc(-c2cccnc2)cn1,25000.0,4.6020599913279625,1,BindingDB,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)cn3)c2)s1
BCRABL_006387,Cc1cc(-c2c(-c3cccc(C)n3)nn3c2C(C)C(C)(C)C3)ccn1,25000.0,4.6020599913279625,1,BindingDB,c1ccc(-c2nn3c(c2-c2ccncc2)CCC3)nc1
BCRABL_006388,Cc1ccc(NC(=O)c2ccc(N)c(N)c2)cc1Nc1nccc(-c2cccnc2)n1,25000.0,4.6020599913279625,1,BindingDB,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1
BCRABL_006389,Cc1ccc(NCc2nc3c(c(C)nn3-c3ccccc3)c(=O)[nH]2)cc1,25000.0,4.6020599913279625,1,BindingDB,O=c1[nH]c(CNc2ccccc2)nc2c1cnn2-c1ccccc1
BCRABL_006390,Cc1ccn(-c2ccc(-c3ncco3)cc2)c(=O)c1-c1ccc2nc(N)ncc2c1,25000.0,4.6020599913279625,1,BindingDB,O=c1c(-c2ccc3ncncc3c2)cccn1-c1ccc(-c2ncco2)cc1
BCRABL_006391,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2c(C(=O)O)cnn2-c2ccccc2)cc1,25000.0,4.6020599913279625,1,BindingDB,c1ccc(-c2nc(CCOc3ccc(Cc4ccnn4-c4ccccc4)cc3)co2)cc1
BCRABL_006392,Cc1nn(-c2ccccc2)c2nc(CNc3ccccc3)[nH]c(=O)c12,25000.0,4.6020599913279625,1,BindingDB,O=c1[nH]c(CNc2ccccc2)nc2c1cnn2-c1ccccc1
BCRABL_006393,Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)nc12,25000.0,4.6020599913279625,1,BindingDB,O=S(=O)(c1ccc(Nc2nnc3[nH]ncc3n2)cc1)N1CCCCC1
BCRABL_006394,Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)nc12,25000.0,4.6020599913279625,1,BindingDB,O=S(=O)(c1ccc(Nc2nnc3[nH]ncc3n2)cc1)N1CCOCC1
BCRABL_006395,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2c(C(=O)O)nnn2-c2ccccc2)cc1,25000.0,4.6020599913279625,1,BindingDB,c1ccc(-c2nc(CCOc3ccc(Cc4cnnn4-c4ccccc4)cc3)co2)cc1
BCRABL_006396,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2c(C(=O)O)nnn2-c2ccccc2)c1,25000.0,4.6020599913279625,1,BindingDB,c1ccc(-c2nc(CCOc3cccc(Cc4cnnn4-c4ccccc4)c3)co2)cc1
BCRABL_006397,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2c(C(=O)O)cnn2-c2ccccc2)c1,25000.0,4.6020599913279625,1,BindingDB,c1ccc(-c2nc(CCOc3cccc(Cc4ccnn4-c4ccccc4)c3)co2)cc1
BCRABL_006398,CCOc1ccccc1N(C(=O)c1snc(C(N)=O)c1N)C(C(=O)NCC1CCCO1)c1ccc2ncccc2c1,25072.0,4.600811020875485,1,BindingDB,O=C(NCC1CCCO1)C(c1ccc2ncccc2c1)N(C(=O)c1ccns1)c1ccccc1
BCRABL_006399,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,25100.0,4.600326278518962,1,BindingDB,C1=C2C3CCCCC3CCC2C2CCC3Cc4nccnc4CC3C2C1
BCRABL_006400,COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1,25119.0,4.599997654072044,1,BindingDB,O=S(=O)(Nc1ccccc1)c1ccccc1
BCRABL_006401,CS(=O)(=O)Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1,25119.0,4.599997654072044,1,BindingDB,c1ccc(-c2cscn2)cc1
BCRABL_006402,Cn1ncnc1[C@@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@H]1c1ccc(F)cc1,25119.0,4.599997654072044,1,BindingDB,O=c1[nH]nc2c3c(cccc13)NC(c1ccccc1)C2c1ncn[nH]1
BCRABL_006403,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(OC)c1OC,25119.0,4.599997654072044,1,BindingDB,O=S(=O)(Nc1cccc(-c2ccccc2)c1)c1ccccc1
BCRABL_006404,Cc1cccc(C)c1Nc1nnc(SCC(=O)C(C#N)c2nc3ccccc3[nH]2)s1,25200.0,4.598599459218456,1,BindingDB,O=C(CSc1nnc(Nc2ccccc2)s1)Cc1nc2ccccc2[nH]1
BCRABL_006405,CCCC(=O)O[C@@H]1C[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C(C)(C)[C@H]1OC(=O)CCC,25200.0,4.598599459218456,1,BindingDB,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1
BCRABL_006406,COC(=O)c1nc2c(-c3ccc(O)c(O)c3)c(O)c(O)c(-c3ccc(O)cc3)c2s1,25200.0,4.598599459218456,1,BindingDB,c1ccc(-c2ccc(-c3ccccc3)c3scnc23)cc1
BCRABL_006407,CCOC(=O)c1ccc(NC(=O)COc2ccccc2CNCCO)cc1,25288.0,4.597085517168477,1,BindingDB,O=C(COc1ccccc1)Nc1ccccc1
BCRABL_006408,COc1ccc(-c2cc(C(=O)Nc3cccc(S(=O)(=O)NCc4ccco4)c3)c3ccccc3n2)cc1OC,25300.0,4.596879478824183,1,BindingDB,O=C(Nc1cccc(S(=O)(=O)NCc2ccco2)c1)c1cc(-c2ccccc2)nc2ccccc12
BCRABL_006409,Cn1ccnc1Sc1cc(C(=O)Nc2cccc(CN)c2)c(N)cc1F,25300.0,4.596879478824183,1,BindingDB,O=C(Nc1ccccc1)c1cccc(Sc2ncc[nH]2)c1
